
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: CARTOXXX.ecu

ECU identified with following data:
HWNumber    = 0261206539       (requested was 0261206539)
SWNumber    = 1037354801       (requested was 1037354801)
PartNumber  = 4B0906018R       (requested was 4B0906018R)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = G02

Log packet size: 77 bytes
Logging with:    20 samples/second
Used speed is:   57600 baud
Used mode is:    HM0
Log started at:  07.06.2025 13:32:24.526

TimeStamp, fho_w     , fra_w     , lamfa_w   , lamsbg_w  , lamsoni_w , ldimn_w   , ldimx_w   , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , ldimxak_w , ldptv     , ldrdtv    , ldrlms_w  , ldrlts_w  , ldtv      , ldtvm     , ldtvr_w   , misol_w   , misopl1_w , miszul_w  , mshfm_w   , nmot_w    , plsol_w   , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tmot      , vfil_w    , wdkba     , wdks      , wnwise_w  , wped_w    , zwist     , zwout     
    7.050, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.878175  , 0         , 58.95     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.8       , 0         , 179.813   , 187.406   , 65.9      , 65.625    , 42.675    , 76.5748   , 76.1963   , 99.2188   , 113.472   , 3688      , 1928.01   , 1889.18   , 0         , 160.313   , 156.938   , 156.938   , 155.648   , 627.694   , 32.25     , 93        , 77.7969   , 100       , 100       , 20.7188   , 99.9999   , 11.25     , 11.25     
    7.100, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.867921  , 0         , 60.67     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.8       , 0         , 179.789   , 187.383   , 66.07     , 66.0156   , 43.075    , 76.6602   , 76.1979   , 99.2188   , 116.306   , 3714      , 1929.8    , 1894.34   , 0         , 161.531   , 157.43    , 157.43    , 155.555   , 636.17    , 32.25     , 93        , 78.3828   , 100       , 100       , 20.8125   , 99.9999   , 10.5      , 10.5      
    7.150, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.87256   , 0         , 61.72     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.6       , 0         , 179.766   , 187.359   , 66.15     , 66.0156   , 43.275    , 76.9166   , 76.5366   , 99.2188   , 119.028   , 3745.75   , 1942.5    , 1901.52   , 0         , 162.891   , 157.523   , 157.523   , 156.281   , 636.17    , 32.25     , 93        , 78.7578   , 100       , 100       , 21.4063   , 99.9999   , 9         , 9         
    7.200, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.868898  , 0         , 62.065    , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.8       , 0         , 179.719   , 187.336   , 66.37     , 66.4063   , 43.775    , 76.9929   , 76.5381   , 99.2188   , 117.75    , 3751.75   , 1946.72   , 1908.44   , 0         , 162.891   , 158.039   , 158.039   , 156.234   , 636.17    , 32.25     , 93        , 79.2969   , 100       , 100       , 20.875    , 99.9999   , 11.25     , 11.25     
    7.250, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.871583  , 0         , 63.36     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.8       , 0         , 179.719   , 187.336   , 66.565    , 66.4063   , 44.175    , 77.1912   , 76.8097   , 99.2188   , 120.945   , 3775      , 1955.23   , 1915.51   , 0         , 163.242   , 158.18    , 158.18    , 156.844   , 636.17    , 32.25     , 93        , 79.6953   , 100       , 100       , 21.3906   , 99.9999   , 11.25     , 11.25     
    7.300, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.875245  , 0         , 63.98     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.8       , 0         , 180.141   , 187.758   , 66.765    , 66.7969   , 44.575    , 77.2858   , 76.8113   , 99.2188   , 120.972   , 3817.25   , 1953.79   , 1921.48   , 0         , 164.297   , 158.438   , 158.438   , 156.75    , 645.076   , 32.25     , 93        , 80.2656   , 100       , 100       , 21.2813   , 99.9999   , 8.25      , 8.25      
    7.350, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.875245  , 0         , 64.99     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.6       , 0         , 180.117   , 187.734   , 66.835    , 66.7969   , 44.775    , 77.4689   , 77.0859   , 99.2188   , 122.306   , 3825      , 1964.73   , 1928.01   , 0         , 164.461   , 158.789   , 158.789   , 157.383   , 645.076   , 32.25     , 93        , 80.6484   , 100       , 100       , 20.6875   , 99.9999   , 11.25     , 11.25     
    7.400, 0.987061  , 1.00021   , 0.875001  , 0.875001  , 0.871583  , 0         , 64.84     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.8       , 0         , 180.117   , 187.734   , 67.11     , 67.1875   , 45.275    , 77.6093   , 77.089    , 99.2188   , 122.5     , 3857      , 1964.53   , 1933.05   , 0         , 165.68    , 159       , 159       , 157.336   , 645.076   , 32.25     , 93        , 81.1953   , 100       , 100       , 21.0625   , 99.9999   , 8.25      , 8.25      
    7.450, 0.987061  , 1.00021   , 0.870363  , 0.870363  , 0.876222  , 0         , 66.335    , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.6       , 0         , 180.094   , 187.711   , 67.175    , 67.1875   , 45.475    , 77.7436   , 77.7451   , 99.2188   , 124.722   , 3866.75   , 1987.97   , 1937.42   , 0         , 166.289   , 159.328   , 159.328   , 158.859   , 645.076   , 31.5      , 93        , 81.5625   , 100       , 100       , 21.2188   , 99.9999   , 10.5      , 10.5      
    7.500, 0.987061  , 1.00021   , 0.870363  , 0.870363  , 0.876222  , 0         , 66.41     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 1         , 0         , 180.07    , 187.688   , 67.525    , 67.5781   , 46.175    , 77.8901   , 77.7466   , 99.2188   , 125.639   , 3901.5    , 1991.17   , 1942.46   , 0         , 167.039   , 159.586   , 159.586   , 158.766   , 655.057   , 31.5      , 93        , 82.1406   , 100       , 100       , 20.8125   , 99.9999   , 7.5       , 7.5       
    7.550, 0.987061  , 1.00021   , 0.86841   , 0.86841   , 0.868898  , 0         , 68.945    , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 1         , 0         , 180.047   , 187.664   , 67.755    , 67.5781   , 46.675    , 78.0305   , 78.032    , 99.2188   , 127.361   , 3928.25   , 2003.24   , 1949.26   , 0         , 168.234   , 159.82    , 159.82    , 159.469   , 655.057   , 31.5      , 93        , 82.4922   , 100       , 100       , 21.1094   , 99.9999   , 6.75      , 6.75      
    7.600, 0.987061  , 1.00021   , 0.86841   , 0.86841   , 0.869874  , 0         , 69.435    , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 1         , 0         , 180.023   , 187.641   , 68        , 67.9688   , 47.175    , 78.1647   , 78.035    , 99.2188   , 129.083   , 3941.25   , 2006.8    , 1957.11   , 0         , 168.867   , 160.219   , 160.219   , 159.375   , 655.057   , 31.5      , 93        , 83.0938   , 100       , 100       , 21        , 99.9999   , 9.75      , 9.75      
    7.650, 0.987061  , 1.00018   , 0.867677  , 0.867677  , 0.87256   , 0         , 71.025    , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 1         , 0         , 180.023   , 187.641   , 68.265    , 68.3594   , 47.675    , 78.3417   , 78.3433   , 99.2188   , 130.139   , 3967.5    , 2015.2    , 1962.89   , 0         , 169.664   , 160.43    , 160.43    , 160.008   , 655.057   , 31.5      , 93        , 83.4844   , 100       , 100       , 20.75     , 99.9999   , 8.25      , 8.25      
    7.700, 0.987061  , 1.00018   , 0.867677  , 0.867677  , 0.867189  , 0         , 71.295    , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 1.2       , 0         , 179.977   , 187.594   , 68.62     , 68.3594   , 48.375    , 78.473    , 78.3448   , 99.2188   , 131.833   , 3999.25   , 2019.84   , 1970.7    , 0         , 171       , 160.547   , 160.547   , 159.984   , 665.428   , 31.5      , 93        , 84.0469   , 100       , 100       , 21.0156   , 99.9999   , 7.5       , 7.5       
    7.750, 0.987061  , 1.00018   , 0.867433  , 0.867433  , 0.858888  , 0         , 72.91     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 0.8       , 0         , 179.977   , 187.594   , 68.705    , 68.75     , 48.575    , 78.5828   , 78.5843   , 99.2188   , 135.222   , 4008.75   , 2029.49   , 1978.01   , 0         , 172.031   , 160.992   , 160.992   , 160.5     , 665.428   , 31.5      , 93        , 84.5234   , 100       , 100       , 20.9844   , 99.9999   , 10.5      , 10.5      
    7.800, 0.987061  , 1.00021   , 0.867433  , 0.867433  , 0.860597  , 0         , 72.97     , -0.3      , -0.75     , 0         , 0         , 0         , -0.75     , 1         , 0         , 179.953   , 187.57    , 68.98     , 68.75     , 49.175    , 78.7598   , 78.5859   , 99.2188   , 135.445   , 4040      , 2028.95   , 1984.96   , 0         , 173.32    , 161.18    , 161.18    , 160.359   , 665.428   , 31.5      , 93        , 85.1563   , 100       , 100       , 21.3125   , 99.9999   , 8.25      , 8.25      
    7.850, 0.987061  , 1.00021   , 0.86255   , 0.86255   , 0.863283  , 0         , 74.405    , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.8       , 0         , 179.953   , 187.57    , 69.07     , 69.1406   , 49.475    , 79.7425   , 79.7227   , 99.2188   , 136.528   , 4067.75   , 2043.98   , 1991.13   , 0         , 174.633   , 161.508   , 161.508   , 161.508   , 665.428   , 31.5      , 93        , 85.5469   , 100       , 100       , 21.2813   , 99.9999   , 7.5       , 7.5       
    7.900, 0.987061  , 1.00021   , 0.86255   , 0.86255   , 0.85132   , 0         , 75.2      , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 1         , 0         , 180.375   , 188.016   , 69.33     , 69.1406   , 50.075    , 79.8798   , 79.7227   , 99.2188   , 138.611   , 4073      , 2042.93   , 2000.08   , 0         , 176.273   , 161.766   , 161.766   , 161.766   , 674.979   , 31.5      , 93        , 86.1953   , 100       , 100       , 21.3125   , 99.9999   , 13.5      , 13.5      
    7.950, 0.987061  , 1.00021   , 0.860841  , 0.860841  , 0.848634  , 0         , 76.97     , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.8       , 0         , 180.375   , 188.016   , 69.395    , 69.1406   , 50.375    , 79.9988   , 79.7227   , 99.2188   , 138.667   , 4105      , 2044.88   , 2006.17   , 0         , 175.945   , 161.883   , 161.883   , 161.883   , 674.979   , 31.5      , 93        , 86.6094   , 100       , 100       , 21.4375   , 99.9999   , 9         , 9         
    8.000, 0.987061  , 1.00021   , 0.860841  , 0.860841  , 0.852296  , 0         , 77.12     , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.8       , 0         , 180.352   , 186.75    , 69.48     , 69.5313   , 50.775    , 80.1484   , 80.0004   , 99.2188   , 140.833   , 4139.75   , 2047.66   , 2014.18   , 0         , 176.508   , 162.07    , 162.07    , 162.07    , 674.979   , 31.5      , 93        , 87.2031   , 100       , 100       , 20.7031   , 99.9999   , 7.5       , 7.5       
    8.050, 0.987061  , 1.00018   , 0.859865  , 0.859865  , 0.857911  , 0         , 77.7      , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.352   , 186.727   , 69.465    , 69.5313   , 50.975    , 80.2765   , 80.0004   , 99.2188   , 141.722   , 4157.25   , 2053.24   , 2017.73   , 0         , 177.164   , 162.445   , 162.445   , 162.445   , 674.979   , 31.5      , 93        , 87.6406   , 100       , 100       , 21.4531   , 99.9999   , 7.5       , 7.5       
    8.100, 0.987061  , 1.00021   , 0.859865  , 0.859865  , 0.858888  , 0         , 78.215    , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.352   , 185.461   , 69.53     , 69.5313   , 51.275    , 80.4535   , 80.2781   , 99.2188   , 145.278   , 4180      , 2057.19   , 2023.13   , 0         , 178.031   , 162.633   , 162.633   , 162.633   , 684.178   , 31.5      , 93        , 88.0234   , 100       , 100       , 21.75     , 99.9999   , 14.25     , 14.25     
    8.150, 0.987061  , 1.00018   , 0.85962   , 0.85962   , 0.865236  , 0         , 79.14     , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.328   , 185.438   , 69.565    , 69.5313   , 51.575    , 80.6611   , 80.2781   , 99.2188   , 147.945   , 4204      , 2064.18   , 2029.34   , 0         , 177.398   , 163.125   , 163.125   , 163.125   , 684.178   , 31.5      , 93        , 88.6406   , 100       , 100       , 20.9375   , 99.9999   , 14.25     , 14.25     
    8.200, 0.987061  , 1.00018   , 0.85962   , 0.85962   , 0.85962   , 0         , 79.645    , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.328   , 185.438   , 69.66     , 69.5313   , 51.875    , 80.8716   , 80.6626   , 99.2188   , 144.528   , 4225.25   , 2062.66   , 2035.74   , 0         , 177.516   , 163.031   , 163.031   , 163.031   , 684.178   , 31.5      , 93        , 89.0625   , 100       , 100       , 21.3594   , 99.9999   , 11.25     , 11.25     
    8.250, 0.987061  , 1.00021   , 0.854738  , 0.854738  , 0.852296  , 0         , 80.69     , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.305   , 185.438   , 69.69     , 69.5313   , 52.175    , 80.8228   , 80.6626   , 99.2188   , 142.861   , 4241.25   , 2067.03   , 2037.5    , 0         , 177.703   , 163.336   , 163.336   , 163.336   , 684.178   , 31.5      , 93        , 89.7266   , 100       , 100       , 21.5625   , 99.9999   , 11.25     , 11.25     
    8.300, 0.987061  , 1.00018   , 0.854738  , 0.854738  , 0.858888  , 0         , 80.765    , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.305   , 184.172   , 69.765    , 69.5313   , 52.475    , 81.0059   , 80.8243   , 99.2188   , 145.972   , 4283.25   , 2070.35   , 2041.6    , 0         , 178.969   , 163.523   , 163.523   , 163.523   , 692.986   , 31.5      , 93        , 90.1484   , 100       , 100       , 21.3594   , 99.9999   , 6         , 6         
    8.350, 0.987061  , 1.00018   , 0.852785  , 0.852785  , 0.85962   , 0         , 81.52     , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.281   , 184.148   , 69.81     , 69.9219   , 52.775    , 81.1371   , 80.8243   , 99.2188   , 146.278   , 4296.75   , 2075.47   , 2043.79   , 0         , 178.922   , 163.828   , 163.828   , 163.828   , 692.986   , 31.5      , 93        , 90.7656   , 100       , 100       , 21.4375   , 99.9999   , 7.5       , 7.5       
    8.400, 0.987061  , 1.00021   , 0.852785  , 0.852785  , 0.85132   , 0         , 82.165    , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.281   , 184.125   , 69.87     , 69.9219   , 53.075    , 81.3294   , 81.1387   , 99.2188   , 147.861   , 4324      , 2078.55   , 2049.49   , 0         , 180.047   , 164.063   , 164.063   , 164.063   , 692.986   , 31.5      , 93        , 91.1406   , 100       , 100       , 21.0781   , 99.9999   , 6.75      , 6.75      
    8.450, 0.987061  , 1.00021   , 0.852052  , 0.852052  , 0.867921  , 0         , 82.91     , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.4       , 0         , 180.281   , 182.883   , 69.86     , 69.9219   , 53.175    , 81.4698   , 81.1387   , 99.2188   , 148.556   , 4325.25   , 2080.74   , 2052.89   , 0         , 180.352   , 164.203   , 164.203   , 164.203   , 692.986   , 31.5      , 93        , 91.8438   , 100       , 100       , 21.5469   , 99.9999   , 7.5       , 7.5       
    8.500, 0.987061  , 1.00018   , 0.852052  , 0.852052  , 0.855958  , 0         , 83.57     , -0.3      , -0.75     , 0         , 0         , 0         , 0         , 0.6       , 0         , 180.258   , 182.859   , 69.95     , 69.9219   , 53.575    , 81.5766   , 81.4713   , 99.2188   , 153.528   , 4355.75   , 2087.19   , 2055.59   , 0         , 181.711   , 164.578   , 164.578   , 164.578   , 701.072   , 31.5      , 93        , 92.2813   , 100       , 100       , 22.1563   , 99.9999   , 9.75      , 9.75      
    8.550, 0.987061  , 1.00018   , 0.851808  , 0.851808  , 0.847658  , 0         , 83.95     , -0.3      , -0.75     , 0         , 0         , 0         , -0.05     , 0.6       , 0         , 180.258   , 181.594   , 70.05     , 69.9219   , 53.875    , 81.7872   , 81.4713   , 99.2188   , 153       , 4390      , 2088.63   , 2058.36   , 0         , 181.57    , 164.695   , 164.695   , 164.695   , 701.072   , 31.5      , 93        , 92.8906   , 100       , 100       , 22.0313   , 99.9999   , 7.5       , 7.5       
    8.600, 0.987061  , 1.00021   , 0.851808  , 0.851808  , 0.844972  , 0         , 84.785    , -0.3      , -0.75     , -0.05     , 0         , 0         , -0.1      , 0.6       , 0         , 180.234   , 181.594   , 70.11     , 69.9219   , 54.175    , 81.8665   , 81.7887   , 99.2188   , 153.167   , 4415.5    , 2091.84   , 2063.05   , 0         , 181.641   , 164.906   , 164.906   , 164.906   , 701.072   , 31.5      , 93        , 93.2969   , 100       , 100       , 22.5313   , 99.9999   , 7.5       , 7.5       
    8.650, 0.987061  , 1.00018   , 0.851564  , 0.851564  , 0.855958  , 0         , 85.27     , -0.3      , -0.75     , -0.1      , 0         , 0         , -0.15     , 0.6       , 0         , 180.234   , 181.57    , 70.17     , 69.9219   , 54.475    , 81.9764   , 81.3798   , 99.2188   , 157.028   , 4438.5    , 2096.68   , 2065.55   , 0         , 182.133   , 165.234   , 165.234   , 165.234   , 701.072   , 31.5      , 93        , 93.8906   , 100       , 100       , 21.7969   , 99.9999   , 8.25      , 8.25      
    8.700, 0.987061  , 1.00021   , 0.851564  , 0.851564  , 0.833986  , 0         , 85.86     , -0.3      , -0.75     , -0.15     , 0         , 0         , -0.2      , 0.6       , 0         , 180.234   , 180.305   , 70.235    , 70.3125   , 54.775    , 82.1778   , 81.5674   , 99.2188   , 154.083   , 4465.5    , 2101.05   , 2067.03   , 0         , 181.711   , 165.492   , 165.492   , 165.492   , 709.432   , 31.5      , 93        , 94.3047   , 100       , 100       , 22.4219   , 99.9999   , 6.75      , 6.75      
    8.750, 0.987061  , 1.00021   , 0.851564  , 0.851564  , 0.84131   , 0         , 86.385    , -0.3      , -0.75     , -0.2      , 0         , 0         , -0.2      , 0.8       , 0         , 180.211   , 180.305   , 70.43     , 70.3125   , 55.275    , 82.3304   , 81.5674   , 99.2188   , 153.861   , 4495.75   , 2102.23   , 2067.23   , 0         , 181.125   , 165.586   , 165.586   , 165.586   , 709.432   , 32.25     , 93        , 94.8906   , 100       , 100       , 21.9844   , 99.9999   , 9         , 9         
